Leap Controller X;Leap Controller Y;Leap Controller Z;Reference Index X;Reference Index Y;Reference Index Z;Measured Index X;Measured Index Y;Measured Index Z;Reference Wrist X;Reference Wrist Y;Reference Wrist Z;Measured Wrist X;Measured Wrist Y;Measured Wrist Z;Reference Thumb X;Reference Thumb Y;Reference Thumb Z;Measured Thumb X;Measured Thumb Y;Measured Thumb Z

0.04;0.04;0.0085;0.0302;0.1095;0.4000001;0.02583461;0.1029323;0.3991815;0.004;-0.048;0.4;-0.007476736;-0.04740854;0.4137074;0.04629;0.05559999;0.4000001;0.04521421;0.0538672;0.4112497
0.08;0.04;0.0085;0.0302;0.1095;0.4000001;0.02187793;0.104676;0.393388;0.004;-0.048;0.4;-0.00653626;-0.04662355;0.4095839;0.04629;0.05559999;0.4000001;0.04115143;0.05526076;0.4086484
0.12;0.04;0.0085;0.0302;0.1095;0.4000001;0.0208014;0.1016806;0.3908557;0.004;-0.048;0.4;-0.006644733;-0.04759973;0.4050277;0.04629;0.05559999;0.4000001;0.03783806;0.05335123;0.40714
0.16;0.04;0.0085;0.0302;0.1095;0.4000001;0.01906329;0.1018822;0.3850927;0.004;-0.048;0.4;-0.00646314;-0.04873525;0.4024263;0.04629;0.05559999;0.4000001;0.03471388;0.05375008;0.4016651
0.2;0.04;0.0085;0.0302;0.1095;0.4000001;0.02164641;0.1016415;0.3821733;0.004;-0.048;0.4;-0.005900234;-0.04853784;0.4002183;0.04629;0.05559999;0.4000001;0.03683805;0.05238254;0.3976391
0.24;0.04;0.0085;0.0302;0.1095;0.4000001;0.02393681;0.1024719;0.3798202;0.004;-0.048;0.4;-0.006381154;-0.04657423;0.3972415;0.04629;0.05559999;0.4000001;0.03774042;0.05331851;0.3949334
0.28;0.04;0.0085;0.0302;0.1095;0.4000001;0.02661312;0.1038332;0.3775176;0.004;-0.048;0.4;-0.004598856;-0.043525;0.3950352;0.04629;0.05559999;0.4000001;0.0395799;0.05474833;0.3935558
0.32;0.04;0.0085;0.0302;0.1095;0.4000001;0.02620783;0.09450597;0.3752446;0.004;-0.048;0.4;-0.002055675;-0.05065002;0.3907426;0.04629;0.05559999;0.4000001;0.03763577;0.04753513;0.3903491
0.32;0.08;0.0085;0.0302;0.1095;0.4000001;0.02615631;0.09200631;0.3723505;0.004;-0.048;0.4;-0.0008413196;-0.05246536;0.3904322;0.04629;0.05559999;0.4000001;0.0389536;0.04572101;0.3867616
0.28;0.08;0.0085;0.0302;0.1095;0.4000001;0.02592346;0.09935074;0.3789929;0.004;-0.048;0.4;-0.004155397;-0.04595982;0.3951366;0.04629;0.05559999;0.4000001;0.03850445;0.05102952;0.39323
0.24;0.08;0.0085;0.0302;0.1095;0.4000001;0.0240569;0.1025099;0.3813427;0.004;-0.048;0.4;-0.006225303;-0.04523288;0.3967917;0.04629;0.05559999;0.4000001;0.03626134;0.05260088;0.3954318
0.2;0.08;0.0085;0.0302;0.1095;0.4000001;0.02221872;0.1029046;0.3850339;0.004;-0.048;0.4;-0.006850883;-0.04560076;0.3994966;0.04629;0.05559999;0.4000001;0.03546631;0.05267049;0.3980753
0.16;0.08;0.0085;0.0302;0.1095;0.4000001;0.02162687;0.1031761;0.3876104;0.004;-0.048;0.4;-0.005712211;-0.0466205;0.4028825;0.04629;0.05559999;0.4000001;0.03668827;0.05338596;0.4012169
0.12;0.08;0.0085;0.0302;0.1095;0.4000001;0.02375399;0.1052867;0.3913965;0.004;-0.048;0.4;-0.006647937;-0.04585735;0.4047686;0.04629;0.05559999;0.4000001;0.03938828;0.05424766;0.4071564
0.08;0.08;0.0085;0.0302;0.1095;0.4000001;0.02498748;0.1031967;0.3950715;0.004;-0.048;0.4;-0.006637357;-0.04733847;0.4088064;0.04629;0.05559999;0.4000001;0.04156782;0.05225955;0.4107299
0.04;0.08;0.0085;0.0302;0.1095;0.4000001;0.02612207;0.1022054;0.3995648;0.004;-0.048;0.4;-0.007446039;-0.04944359;0.4121127;0.04629;0.05559999;0.4000001;0.04401283;0.05127932;0.4124779
0.08;0.12;0.0085;0.0302;0.1095;0.4000001;0.02567327;0.1030408;0.3917812;0.004;-0.048;0.4;-0.005750552;-0.04696871;0.4068546;0.04629;0.05559999;0.4000001;0.0410858;0.05137383;0.4107325
0.12;0.12;0.0085;0.0302;0.1095;0.4000001;0.02362137;0.1031406;0.3915836;0.004;-0.048;0.4;-0.006516837;-0.04510731;0.4040553;0.04629;0.05559999;0.4000001;0.03935605;0.05221193;0.4063421
0.16;0.12;0.0085;0.0302;0.1095;0.4000001;0.02177894;0.1022653;0.3874896;0.004;-0.048;0.4;-0.004666388;-0.0464905;0.4005069;0.04629;0.05559999;0.4000001;0.03752106;0.0512039;0.4018365
0.2;0.12;0.0085;0.0302;0.1095;0.4000001;0.02228451;0.1018208;0.3834655;0.004;-0.048;0.4;-0.008308783;-0.04556877;0.3985792;0.04629;0.05559999;0.4000001;0.03580494;0.05151435;0.3976391
0.24;0.12;0.0085;0.0302;0.1095;0.4000001;0.0226879;0.0977362;0.3783403;0.004;-0.048;0.4;-0.00313963;-0.04920439;0.3948626;0.04629;0.05559999;0.4000001;0.03746265;0.04914122;0.3937485
0.28;0.12;0.0085;0.0302;0.1095;0.4000001;0.02523416;0.09711467;0.3765151;0.004;-0.048;0.4;-0.002802342;-0.04819108;0.3946527;0.04629;0.05559999;0.4000001;0.03842132;0.04979315;0.3911521
0.32;0.12;0.0085;0.0302;0.1095;0.4000001;0.02759564;0.09255876;0.3710494;0.004;-0.048;0.4;0.0004199743;-0.0521302;0.3889547;0.04629;0.05559999;0.4000001;0.0400849;0.0462824;0.3851371
0.32;0.16;0.0085;0.0302;0.1095;0.4000001;0.02545482;0.09371668;0.3719969;0.004;-0.048;0.4;-4.380941E-05;-0.05017775;0.3881978;0.04629;0.05559999;0.4000001;0.0408735;0.04691795;0.3855236
0.28;0.16;0.0085;0.0302;0.1095;0.4000001;0.02488711;0.1028818;0.3761822;0.004;-0.048;0.4;-0.006241202;-0.04253569;0.3934909;0.04629;0.05559999;0.4000001;0.03753237;0.05395752;0.3907599
0.2;0.16;0.0085;0.0302;0.1095;0.4000001;0.02195477;0.102924;0.3815531;0.004;-0.048;0.4;-0.007066295;-0.04444423;0.3980917;0.04629;0.05559999;0.4000001;0.03687166;0.05148771;0.3978731
0.16;0.16;0.0085;0.0302;0.1095;0.4000001;0.02190356;0.1039915;0.3855122;0.004;-0.048;0.4;-0.006817222;-0.04300079;0.3990111;0.04629;0.05559999;0.4000001;0.03664415;0.05204958;0.4013688
0.12;0.16;0.0085;0.0302;0.1095;0.4000001;0.02319232;0.1030014;0.3906411;0.004;-0.048;0.4;-0.005208962;-0.04390016;0.4010028;0.04629;0.05559999;0.4000001;0.03885106;0.05133235;0.4051228
0.08;0.16;0.0085;0.0302;0.1095;0.4000001;0.02541623;0.1017464;0.391749;0.004;-0.048;0.4;-0.005073443;-0.04469666;0.4030839;0.04629;0.05559999;0.4000001;0.04122185;0.05050984;0.4101145
0.04;0.16;0.0085;0.0302;0.1095;0.4000001;0.02573013;0.1008655;0.3979982;0.004;-0.048;0.4;-0.007467099;-0.04690078;0.4080776;0.04629;0.05559999;0.4000001;0.04280814;0.05021891;0.4128737
0.04;0.2;0.0085;0.0302;0.1095;0.4000001;0.02641296;0.1020922;0.3962455;0.004;-0.048;0.4;-0.005842246;-0.04295707;0.4072681;0.04629;0.05559999;0.4000001;0.04316781;0.05146357;0.4148405
0.08;0.2;0.0085;0.0302;0.1095;0.4000001;0.02581066;0.1043203;0.390591;0.004;-0.048;0.4;-0.004983708;-0.04075801;0.4015201;0.04629;0.05559999;0.4000001;0.04083001;0.05110854;0.4128715
0.12;0.2;0.0085;0.0302;0.1095;0.4000001;0.02259174;0.1031736;0.3895363;0.004;-0.048;0.4;-0.006775387;-0.04314333;0.3996653;0.04629;0.05559999;0.4000001;0.03767958;0.05134219;0.4055603
0.16;0.2;0.0085;0.0302;0.1095;0.4000001;0.02224533;0.1027157;0.384201;0.004;-0.048;0.4;-0.006438449;-0.0431928;0.3978346;0.04629;0.05559999;0.4000001;0.03844684;0.0505085;0.399914
0.2;0.2;0.0085;0.0302;0.1095;0.4000001;0.02130051;0.1031305;0.3809457;0.004;-0.048;0.4;-0.007639006;-0.04262218;0.396236;0.04629;0.05559999;0.4000001;0.03713326;0.05160284;0.3964818
0.24;0.2;0.0085;0.0302;0.1095;0.4000001;0.02040912;0.1041868;0.3789165;0.004;-0.048;0.4;-0.008411378;-0.04132646;0.3935357;0.04629;0.05559999;0.4000001;0.03481109;0.05295825;0.3933498
0.28;0.2;0.0085;0.0302;0.1095;0.4000001;0.02425259;0.09809646;0.3760653;0.004;-0.048;0.4;0.0005871952;-0.04672223;0.3907929;0.04629;0.05559999;0.4000001;0.04196493;0.04903319;0.3887104
0.32;0.2;0.0085;0.0302;0.1095;0.4000001;0.02101901;0.10288;0.3732128;0.004;-0.048;0.4;-0.005413473;-0.04031873;0.3852533;0.04629;0.05559999;0.4000001;0.03744456;0.05437955;0.3848144
0.32;0.24;0.0085;0.0302;0.1095;0.4000001;0.01813766;0.1026951;0.3729032;0.004;-0.048;0.4;-0.006006688;-0.03943792;0.3827604;0.04629;0.05559999;0.4000001;0.03706634;0.0545139;0.3821156
0.28;0.24;0.0085;0.0302;0.1095;0.4000001;0.01853415;0.1034128;0.3771293;0.004;-0.048;0.4;-0.006242931;-0.03951192;0.3879377;0.04629;0.05559999;0.4000001;0.03741045;0.05407307;0.386793
0.24;0.24;0.0085;0.0302;0.1095;0.4000001;0.01886591;0.1051248;0.3790868;0.004;-0.048;0.4;-0.009243965;-0.04062316;0.393428;0.04629;0.05559999;0.4000001;0.03554776;0.05423483;0.3913095
0.2;0.24;0.0085;0.0302;0.1095;0.4000001;0.02063285;0.1046992;0.3822619;0.004;-0.048;0.4;-0.007224903;-0.04015845;0.3962013;0.04629;0.05559999;0.4000001;0.03760745;0.05338213;0.3954991
0.16;0.24;0.0085;0.0302;0.1095;0.4000001;0.02217409;0.1035994;0.3853984;0.004;-0.048;0.4;-0.006539822;-0.04050151;0.3991014;0.04629;0.05559999;0.4000001;0.03905741;0.0510256;0.4000497
0.12;0.24;0.0085;0.0302;0.1095;0.4000001;0.02247406;0.1045544;0.3881574;0.004;-0.048;0.4;-0.006853439;-0.04063514;0.3997759;0.04629;0.05559999;0.4000001;0.0384619;0.05295974;0.4038078
0.08;0.24;0.0085;0.0302;0.1095;0.4000001;0.02543251;0.1041842;0.3894658;0.004;-0.048;0.4;-0.00543607;-0.03970093;0.4015085;0.04629;0.05559999;0.4000001;0.03984812;0.05116528;0.4102381
0.04;0.24;0.0085;0.0302;0.1095;0.4000001;0.02519829;0.1013284;0.3976881;0.004;-0.048;0.4;-0.006744001;-0.04256922;0.4077972;0.04629;0.05559999;0.4000001;0.04089523;0.05061528;0.4141045
0;0.24;0.0085;0.0302;0.1095;0.4000001;0.02976117;0.09452519;0.4012398;0.004;-0.048;0.4;-0.008282044;-0.04500407;0.417297;0.04629;0.05559999;0.4000001;0.04411114;0.04308531;0.4178383
-0.04;0.24;0.0085;0.0302;0.1095;0.4000001;0.03289371;0.09311095;0.4041723;0.004;-0.048;0.4;-0.005826849;-0.04705989;0.4203416;0.04629;0.05559999;0.4000001;0.04794367;0.042577;0.4212275
0;0;0.0085;0.0302;0.1095;0.4000001;0.02794504;0.1056191;0.4015937;0.004;-0.048;0.4;-0.005609262;-0.04271817;0.4184099;0.04629;0.05559999;0.4000001;0.04695912;0.05503064;0.4083273
0.04;0;0.0085;0.0302;0.1095;0.4000001;0.02578746;0.106226;0.4011772;0.004;-0.048;0.4;-0.007441532;-0.04532176;0.4164511;0.04629;0.05559999;0.4000001;0.04530023;0.05545336;0.4091168
0.08;0;0.0085;0.0302;0.1095;0.4000001;0.02061614;0.1078779;0.3938202;0.004;-0.048;0.4;-0.007410012;-0.04544777;0.4124199;0.04629;0.05559999;0.4000001;0.04185084;0.05737296;0.4070849
0.12;0;0.0085;0.0302;0.1095;0.4000001;0.02308617;0.1044853;0.3919879;0.004;-0.048;0.4;-0.007855631;-0.04496852;0.4087445;0.04629;0.05559999;0.4000001;0.04043995;0.05689737;0.407018
0.16;0;0.0085;0.0302;0.1095;0.4000001;0.02365206;0.103261;0.3857916;0.004;-0.048;0.4;-0.007866368;-0.04658058;0.4041617;0.04629;0.05559999;0.4000001;0.03777218;0.05592984;0.4045224
0.2;0;0.0085;0.0302;0.1095;0.4000001;0.02199927;0.1018015;0.3814288;0.004;-0.048;0.4;-0.005925879;-0.04899701;0.4011801;0.04629;0.05559999;0.4000001;0.03658402;0.05440637;0.3971015
0.24;0;0.0085;0.0302;0.1095;0.4000001;0.02716379;0.1009701;0.378045;0.004;-0.048;0.4;-0.005513057;-0.04658836;0.3992108;0.04629;0.05559999;0.4000001;0.03694831;0.0546954;0.3978729
0.28;0;0.0085;0.0302;0.1095;0.4000001;0.02917969;0.1002602;0.3766025;0.004;-0.048;0.4;-0.006072909;-0.04473871;0.3977569;0.04629;0.05559999;0.4000001;0.0395214;0.05341443;0.3941798
0.32;0;0.0085;0.0302;0.1095;0.4000001;0.0289821;0.1000668;0.3763374;0.004;-0.048;0.4;-0.005247921;-0.04443073;0.3946186;0.04629;0.05559999;0.4000001;0.0407567;0.05424586;0.3916181
0.32;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02688035;0.09450034;0.3732057;0.004;-0.048;0.4;-0.005606264;-0.05056197;0.3940201;0.04629;0.05559999;0.4000001;0.03862852;0.04913773;0.3911934
0.28;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02434418;0.09668685;0.3738215;0.004;-0.048;0.4;-0.006442398;-0.04895223;0.3968414;0.04629;0.05559999;0.4000001;0.03738493;0.05105137;0.3917903
0.24;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02395938;0.1004908;0.3796597;0.004;-0.048;0.4;-0.00654915;-0.04669324;0.4004057;0.04629;0.05559999;0.4000001;0.03803399;0.05445375;0.3961003
0.2;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02408081;0.103136;0.3832799;0.004;-0.048;0.4;-0.007547766;-0.0454763;0.4038027;0.04629;0.05559999;0.4000001;0.03863569;0.05618503;0.4002506
0.16;-0.04;0.0085;0.0302;0.1095;0.4000001;0.01820247;0.104439;0.3833494;0.004;-0.048;0.4;-0.008900702;-0.04450864;0.4057174;0.04629;0.05559999;0.4000001;0.0351786;0.05791002;0.4006179
0.12;-0.04;0.0085;0.0302;0.1095;0.4000001;0.01977529;0.106698;0.3876543;0.004;-0.048;0.4;-0.008246399;-0.04142458;0.4103149;0.04629;0.05559999;0.4000001;0.03795909;0.05917614;0.4029481
0.08;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02387372;0.1066504;0.398029;0.004;-0.048;0.4;-0.007844135;-0.04328356;0.4144302;0.04629;0.05559999;0.4000001;0.04379584;0.05630165;0.4069996
0.04;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02267393;0.1100171;0.4018418;0.004;-0.048;0.4;-0.007544659;-0.04301844;0.4158321;0.04629;0.05559999;0.4000001;0.0443989;0.05832016;0.4109232
0;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02718345;0.1082525;0.4040997;0.004;-0.048;0.4;-0.006270565;-0.04260022;0.4184206;0.04629;0.05559999;0.4000001;0.0473663;0.05671182;0.4115494
-0.04;-0.08;0.0085;0.0302;0.1095;0.4000001;0.03192917;0.1108186;0.4086691;0.004;-0.048;0.4;-0.005521324;-0.04291655;0.4189716;0.04629;0.05559999;0.4000001;0.04929088;0.05776708;0.4194667
0;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02839358;0.1110351;0.4051968;0.004;-0.048;0.4;-0.005009059;-0.0408145;0.4194884;0.04629;0.05559999;0.4000001;0.04793478;0.05848865;0.4138265
0.04;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02444762;0.1109206;0.4001103;0.004;-0.048;0.4;-0.007180903;-0.03975193;0.4194173;0.04629;0.05559999;0.4000001;0.04569477;0.05906962;0.4055746
0.08;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02557534;0.1079676;0.3957496;0.004;-0.048;0.4;-0.006910883;-0.03951038;0.4167325;0.04629;0.05559999;0.4000001;0.04682859;0.05676286;0.4048781
0.12;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02239648;0.1064101;0.3921539;0.004;-0.048;0.4;-0.007594414;-0.04110478;0.4118553;0.04629;0.05559999;0.4000001;0.04234304;0.05767576;0.4022217
0.16;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01635471;0.1028996;0.3834208;0.004;-0.048;0.4;-0.01034124;-0.04582314;0.4054906;0.04629;0.05559999;0.4000001;0.0354115;0.0566272;0.3989331
0.2;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01650436;0.1001405;0.3821938;0.004;-0.048;0.4;-0.00987868;-0.04853489;0.4035369;0.04629;0.05559999;0.4000001;0.03474694;0.05373697;0.3960388
0.24;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02027035;0.09925479;0.3773102;0.004;-0.048;0.4;-0.008508444;-0.04877706;0.3997186;0.04629;0.05559999;0.4000001;0.03547084;0.05371265;0.395481
0.28;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02587637;0.1006234;0.3811186;0.004;-0.048;0.4;-0.005318165;-0.0459681;0.3997132;0.04629;0.05559999;0.4000001;0.04186951;0.05458342;0.3957131
0.32;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02808017;0.09963652;0.3781641;0.004;-0.048;0.4;-0.00467521;-0.04628356;0.3966304;0.04629;0.05559999;0.4000001;0.04380867;0.05358903;0.3926869
0.32;-0.12;0.0085;0.0302;0.1095;0.4000001;0.0306201;0.09926549;0.3834279;0.004;-0.048;0.4;-0.006743968;-0.04486664;0.400438;0.04629;0.05559999;0.4000001;0.04597685;0.05395024;0.3944427
0.28;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02462265;0.09988666;0.3820478;0.004;-0.048;0.4;-0.007408798;-0.04756924;0.401654;0.04629;0.05559999;0.4000001;0.0419865;0.05340569;0.394085
0.24;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01624955;0.09823553;0.3780119;0.004;-0.048;0.4;-0.01127312;-0.05043875;0.4001456;0.04629;0.05559999;0.4000001;0.033585;0.05246957;0.3940927
0.2;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01862362;0.1007648;0.3842215;0.004;-0.048;0.4;-0.01004429;-0.04721069;0.4058244;0.04629;0.05559999;0.4000001;0.03778684;0.05392166;0.3984837
0.16;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01584204;0.1033672;0.385168;0.004;-0.048;0.4;-0.01088844;-0.04383337;0.4078043;0.04629;0.05559999;0.4000001;0.03698711;0.05563086;0.4000052
0.12;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01905265;0.1050854;0.3897782;0.004;-0.048;0.4;-0.009100385;-0.04163959;0.4131196;0.04629;0.05559999;0.4000001;0.04099887;0.05614754;0.4014638
0.08;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02140319;0.1056758;0.3943575;0.004;-0.048;0.4;-0.008249439;-0.04028039;0.4173036;0.04629;0.05559999;0.4000001;0.04279438;0.05539613;0.4024633
0.04;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02792164;0.1078508;0.4015852;0.004;-0.048;0.4;-0.005032502;-0.04260036;0.4195857;0.04629;0.05559999;0.4000001;0.04879192;0.05444314;0.4076638
0;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02811186;0.1102554;0.4065507;0.004;-0.048;0.4;-0.005118654;-0.0427376;0.4196402;0.04629;0.05559999;0.4000001;0.04803235;0.05619153;0.4125572
0;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02415409;0.108274;0.4096834;0.004;-0.048;0.4;-0.006740637;-0.04338658;0.419297;0.04629;0.05559999;0.4000001;0.04429964;0.05586323;0.4141069
0.04;-0.16;0.0085;0.0302;0.1095;0.4000001;0.03053658;0.1054047;0.4037571;0.004;-0.048;0.4;-0.003375176;-0.04412025;0.419787;0.04629;0.05559999;0.4000001;0.05111528;0.05276072;0.4085626
0.08;-0.16;0.0085;0.0302;0.1095;0.4000001;0.0225244;0.1031037;0.4009919;0.004;-0.048;0.4;-0.008403659;-0.04359022;0.4182685;0.04629;0.05559999;0.4000001;0.04345559;0.05166081;0.4040839
0.12;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02479243;0.1034153;0.3970726;0.004;-0.048;0.4;-0.006455384;-0.0451853;0.4150161;0.04629;0.05559999;0.4000001;0.04630831;0.05286831;0.4031218
0.16;-0.16;0.0085;0.0302;0.1095;0.4000001;0.0244296;0.1040066;0.3938937;0.004;-0.048;0.4;-0.007055998;-0.04157946;0.4130886;0.04629;0.05559999;0.4000001;0.04585797;0.05551696;0.4018833
0.2;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02616426;0.1028584;0.390258;0.004;-0.048;0.4;-0.008019239;-0.04307804;0.4095038;0.04629;0.05559999;0.4000001;0.04354599;0.05637601;0.4008626
0.24;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02753676;0.1001857;0.3889009;0.004;-0.048;0.4;-0.008266672;-0.04653618;0.4072619;0.04629;0.05559999;0.4000001;0.0429292;0.05511844;0.4005072
0.28;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02917737;0.1007716;0.387063;0.004;-0.048;0.4;-0.008040607;-0.0444949;0.4061063;0.04629;0.05559999;0.4000001;0.04578465;0.0550645;0.3961217
0.32;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02699617;0.1008877;0.3836848;0.004;-0.048;0.4;-0.009581327;-0.04478374;0.4019509;0.04629;0.05559999;0.4000001;0.0440183;0.05513537;0.3937415
0.32;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02865294;0.1006722;0.3859606;0.004;-0.048;0.4;-0.008843243;-0.04476447;0.40386;0.04629;0.05559999;0.4000001;0.04596305;0.05365241;0.3945565
0.28;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02695665;0.1026362;0.3872949;0.004;-0.048;0.4;-0.009069353;-0.04360081;0.405903;0.04629;0.05559999;0.4000001;0.04454565;0.05589178;0.3954091
0.24;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02685352;0.1027163;0.3900118;0.004;-0.048;0.4;-0.008723736;-0.04286014;0.4084668;0.04629;0.05559999;0.4000001;0.04317054;0.05690554;0.3994099
0.2;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02615178;0.103816;0.3915981;0.004;-0.048;0.4;-0.007878885;-0.04160352;0.4114748;0.04629;0.05559999;0.4000001;0.04466152;0.05733693;0.3999991
0.16;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01890251;0.1015474;0.3920317;0.004;-0.048;0.4;-0.01082897;-0.04357432;0.4135385;0.04629;0.05559999;0.4000001;0.04086453;0.05450019;0.3991251
0.12;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01193986;0.1023344;0.3928576;0.004;-0.048;0.4;-0.01531019;-0.04416542;0.4135895;0.04629;0.05559999;0.4000001;0.03396988;0.05309811;0.4003237
0.08;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01693528;0.105097;0.3959913;0.004;-0.048;0.4;-0.01214486;-0.04177177;0.4173876;0.04629;0.05559999;0.4000001;0.03691341;0.05413863;0.3997409
0.08;-0.24;0.0085;0.0302;0.1095;0.4000001;0.01782518;0.1026875;0.3914896;0.004;-0.048;0.4;-0.01182347;-0.03777328;0.4216483;0.04629;0.05559999;0.4000001;0.03930199;0.0548217;0.4008597
0.12;-0.24;0.0085;0.0302;0.1095;0.4000001;0.01835427;0.1015586;0.3931199;0.004;-0.048;0.4;-0.01174124;-0.03994784;0.4195878;0.04629;0.05559999;0.4000001;0.03959622;0.05414653;0.4007613
0.12;-0.24;0.0085;0.0302;0.1095;0.4000001;0.01903585;0.1010785;0.3919632;0.004;-0.048;0.4;-0.01142553;-0.04027107;0.4190888;0.04629;0.05559999;0.4000001;0.04054617;0.05370346;0.400135
0.16;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02661918;0.1026568;0.3948044;0.004;-0.048;0.4;-0.008865759;-0.03877807;0.4175852;0.04629;0.05559999;0.4000001;0.04597861;0.05651823;0.4011746
0.2;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02783209;0.1074293;0.3908431;0.004;-0.048;0.4;-0.008960083;-0.04124922;0.4131517;0.04629;0.05559999;0.4000001;0.04445383;0.06092501;0.3999826
0.24;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02718869;0.1032084;0.3928435;0.004;-0.048;0.4;-0.01056516;-0.04298627;0.4146397;0.04629;0.05559999;0.4000001;0.04375903;0.05651674;0.4017819
0.28;-0.24;0.0085;0.0302;0.1095;0.4000001;0.03292528;0.1043302;0.3932789;0.004;-0.048;0.4;-0.007213384;-0.04046059;0.4132839;0.04629;0.05559999;0.4000001;0.04840517;0.05659801;0.4026011
0.32;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02797353;0.106926;0.3843296;0.004;-0.048;0.4;-0.01364073;-0.03777033;0.4097942;0.04629;0.05559999;0.4000001;0.0451403;0.05855793;0.3947009
0;0.04;0.0085;0.0302;0.1095;0.4500001;0.02895776;0.108217;0.4572253;0.004;-0.048;0.45;-0.003524644;-0.04318442;0.4743275;0.04629;0.05559999;0.4500001;0.04915549;0.05633534;0.4642269
0.08;0.04;0.0085;0.0302;0.1095;0.4500001;0.02413724;0.1072015;0.4488577;0.004;-0.048;0.45;-0.005932368;-0.04449555;0.4688371;0.04629;0.05559999;0.4500001;0.04340133;0.05722509;0.4639121
0.12;0.04;0.0085;0.0302;0.1095;0.4500001;0.02099129;0.1048004;0.4453194;0.004;-0.048;0.45;-0.006129749;-0.04466092;0.46219;0.04629;0.05559999;0.4500001;0.03869887;0.05629782;0.461323
0.16;0.04;0.0085;0.0302;0.1095;0.4500001;0.01957497;0.1033854;0.4391573;0.004;-0.048;0.45;-0.006154954;-0.04627468;0.4573064;0.04629;0.05559999;0.4500001;0.03703018;0.0548811;0.4563073
0.2;0.04;0.0085;0.0302;0.1095;0.4500001;0.02103016;0.1019074;0.4348935;0.004;-0.048;0.45;-0.005505383;-0.04795279;0.4543998;0.04629;0.05559999;0.4500001;0.03654154;0.05298493;0.4518627
0.24;0.04;0.0085;0.0302;0.1095;0.4500001;0.02161965;0.1010163;0.4309945;0.004;-0.048;0.45;-0.004271731;-0.04882642;0.4499851;0.04629;0.05559999;0.4500001;0.03591922;0.05108751;0.4477419
0.28;0.04;0.0085;0.0302;0.1095;0.4500001;0.02494806;0.1004013;0.4295087;0.004;-0.048;0.45;-0.002959728;-0.04687648;0.448134;0.04629;0.05559999;0.4500001;0.03858607;0.05183042;0.4458957
0.32;0.04;0.0085;0.0302;0.1095;0.4500001;0.02370748;0.09573139;0.4250037;0.004;-0.048;0.45;-0.002734125;-0.0495941;0.4438589;0.04629;0.05559999;0.4500001;0.03823927;0.04825763;0.4404424
0.32;0.08;0.0085;0.0302;0.1095;0.4500001;0.02546269;0.093058;0.424945;0.004;-0.048;0.45;-0.001745611;-0.0514854;0.4435418;0.04629;0.05559999;0.4500001;0.03905722;0.04589374;0.43918
0.28;0.08;0.0085;0.0302;0.1095;0.4500001;0.02419543;0.09506063;0.4267182;0.004;-0.048;0.45;-0.001295239;-0.05095781;0.4460774;0.04629;0.05559999;0.4500001;0.03775418;0.04739107;0.443206
0.24;0.08;0.0085;0.0302;0.1095;0.4500001;0.02327241;0.1013391;0.4326014;0.004;-0.048;0.45;-0.004646361;-0.04645722;0.4483651;0.04629;0.05559999;0.4500001;0.03636633;0.05167662;0.4470272
