Leap Controller X;Leap Controller Y;Leap Controller Z;Reference Index X;Reference Index Y;Reference Index Z;Measured Index X;Measured Index Y;Measured Index Z;Reference Wrist X;Reference Wrist Y;Reference Wrist Z;Measured Wrist X;Measured Wrist Y;Measured Wrist Z;Reference Thumb X;Reference Thumb Y;Reference Thumb Z;Measured Thumb X;Measured Thumb Y;Measured Thumb Z
0;0.08;0.0085;0.0302;0.1095;0.4000001;0.02729951;0.1092888;0.4054783;0.004;-0.048;0.4;-0.005442684;-0.04087891;0.418779;0.04629;0.05559999;0.4000001;0.04656904;0.06031023;0.4167231
0;0.12;0.0085;0.0302;0.1095;0.4000001;0.02619923;0.108932;0.4011491;0.004;-0.048;0.4;-0.005435456;-0.04092909;0.4175856;0.04629;0.05559999;0.4000001;0.04644474;0.05964985;0.416625
0.04;0.12;0.0085;0.0302;0.1095;0.4000001;0.02579327;0.1050329;0.4020845;0.004;-0.048;0.4;-0.00670471;-0.04316158;0.4135747;0.04629;0.05559999;0.4000001;0.04383355;0.05553033;0.4151107
0.08;0.12;0.0085;0.0302;0.1095;0.4000001;0.02534877;0.1067194;0.3932396;0.004;-0.048;0.4;-0.004880376;-0.04274789;0.4091739;0.04629;0.05559999;0.4000001;0.04150685;0.05608361;0.4128899
0.12;0.12;0.0085;0.0302;0.1095;0.4000001;0.02271248;0.107292;0.3938206;0.004;-0.048;0.4;-0.006501667;-0.04133681;0.4068616;0.04629;0.05559999;0.4000001;0.03793368;0.05672368;0.4091176
0.16;0.12;0.0085;0.0302;0.1095;0.4000001;0.02166662;0.1069461;0.3890641;0.004;-0.048;0.4;-0.005432785;-0.04189823;0.4032461;0.04629;0.05559999;0.4000001;0.03687418;0.05563032;0.4040011
0.2;0.12;0.0085;0.0302;0.1095;0.4000001;0.02210045;0.1035498;0.3839699;0.004;-0.048;0.4;-0.005799666;-0.04397512;0.4021183;0.04629;0.05559999;0.4000001;0.03690463;0.05368759;0.4000044
0.24;0.12;0.0085;0.0302;0.1095;0.4000001;0.0221843;0.1013493;0.3808255;0.004;-0.048;0.4;-0.00417158;-0.04552127;0.3975208;0.04629;0.05559999;0.4000001;0.03633849;0.05220234;0.3975935
0.28;0.12;0.0085;0.0302;0.1095;0.4000001;0.0246484;0.1068775;0.3791192;0.004;-0.048;0.4;-0.006146133;-0.04009373;0.3971714;0.04629;0.05559999;0.4000001;0.03711112;0.05771106;0.3941963
0.32;0.12;0.0085;0.0302;0.1095;0.4000001;0.02665269;0.1006536;0.3739321;0.004;-0.048;0.4;-0.002572447;-0.04434652;0.3915338;0.04629;0.05559999;0.4000001;0.03862643;0.05304229;0.3883618
0.32;0.16;0.0085;0.0302;0.1095;0.4000001;0.02375719;0.1027955;0.3766955;0.004;-0.048;0.4;-0.005642325;-0.04166517;0.3943006;0.04629;0.05559999;0.4000001;0.03699666;0.05554524;0.3906323
0.28;0.16;0.0085;0.0302;0.1095;0.4000001;0.02496868;0.1078953;0.3774998;0.004;-0.048;0.4;-0.00652799;-0.03768238;0.3970201;0.04629;0.05559999;0.4000001;0.0373733;0.05916426;0.3934199
0.2;0.16;0.0085;0.0302;0.1095;0.4000001;0.02264024;0.1073235;0.3828961;0.004;-0.048;0.4;-0.007439703;-0.04070416;0.4029545;0.04629;0.05559999;0.4000001;0.03744863;0.05644307;0.4001626
0.16;0.16;0.0085;0.0302;0.1095;0.4000001;0.02129368;0.1083829;0.3882964;0.004;-0.048;0.4;-0.007127002;-0.03949174;0.4029254;0.04629;0.05559999;0.4000001;0.03695961;0.0563384;0.402826
0.12;0.16;0.0085;0.0302;0.1095;0.4000001;0.02340162;0.1074891;0.3917178;0.004;-0.048;0.4;-0.003703296;-0.04035279;0.406006;0.04629;0.05559999;0.4000001;0.03943282;0.05641571;0.4076593
0.08;0.16;0.0085;0.0302;0.1095;0.4000001;0.02545008;0.1078569;0.3936559;0.004;-0.048;0.4;-0.005247913;-0.03920835;0.4073112;0.04629;0.05559999;0.4000001;0.04046844;0.05540112;0.4136401
0.04;0.16;0.0085;0.0302;0.1095;0.4000001;0.02583102;0.1053009;0.4031298;0.004;-0.048;0.4;-0.006170359;-0.04110199;0.411669;0.04629;0.05559999;0.4000001;0.04252112;0.05544445;0.4158539
0;0.16;0.0085;0.0302;0.1095;0.4000001;0.02610124;0.108391;0.4015084;0.004;-0.048;0.4;-0.00526833;-0.04043457;0.4169216;0.04629;0.05559999;0.4000001;0.04538119;0.05744809;0.4197662
0.04;0.2;0.0085;0.0302;0.1095;0.4000001;0.02739427;0.1077794;0.4006593;0.004;-0.048;0.4;-0.002706323;-0.03742385;0.4120464;0.04629;0.05559999;0.4000001;0.04471579;0.05867806;0.4168487
0.08;0.2;0.0085;0.0302;0.1095;0.4000001;0.026082;0.1086536;0.3948082;0.004;-0.048;0.4;-0.00322511;-0.03774568;0.407883;0.04629;0.05559999;0.4000001;0.04137937;0.0561713;0.4133311
0.12;0.2;0.0085;0.0302;0.1095;0.4000001;0.02309196;0.1077956;0.3907076;0.004;-0.048;0.4;-0.006056629;-0.03797847;0.4038404;0.04629;0.05559999;0.4000001;0.03839276;0.05605984;0.4078036
0.16;0.2;0.0085;0.0302;0.1095;0.4000001;0.02263281;0.1066313;0.3865804;0.004;-0.048;0.4;-0.005053714;-0.03894988;0.401604;0.04629;0.05559999;0.4000001;0.03876191;0.05443251;0.4035573
0.2;0.2;0.0085;0.0302;0.1095;0.4000001;0.02289701;0.105903;0.3825942;0.004;-0.048;0.4;-0.004533157;-0.04014999;0.4007029;0.04629;0.05559999;0.4000001;0.03924644;0.05399591;0.399955
0.24;0.2;0.0085;0.0302;0.1095;0.4000001;0.02248614;0.1030533;0.3799353;0.004;-0.048;0.4;-0.001324996;-0.04171497;0.3972828;0.04629;0.05559999;0.4000001;0.03984666;0.053177;0.3951747
0.28;0.2;0.0085;0.0302;0.1095;0.4000001;0.02144921;0.1067256;0.3797957;0.004;-0.048;0.4;-0.007063687;-0.03803366;0.396575;0.04629;0.05559999;0.4000001;0.03627683;0.05774003;0.3940404
0.32;0.2;0.0085;0.0302;0.1095;0.4000001;0.02205038;0.1001379;0.3751476;0.004;-0.048;0.4;0.0005888939;-0.04249227;0.3897417;0.04629;0.05559999;0.4000001;0.04116926;0.05350858;0.3878305
0.32;0.24;0.0085;0.0302;0.1095;0.4000001;0.0164499;0.105295;0.3763861;0.004;-0.048;0.4;-0.005846351;-0.03630465;0.3874969;0.04629;0.05559999;0.4000001;0.0374504;0.05810246;0.3839464
0.28;0.24;0.0085;0.0302;0.1095;0.4000001;0.01662087;0.1084304;0.3814213;0.004;-0.048;0.4;-0.008142561;-0.03931743;0.3954459;0.04629;0.05559999;0.4000001;0.03755406;0.05788484;0.3893296
0.24;0.24;0.0085;0.0302;0.1095;0.4000001;0.01907572;0.1077406;0.3816009;0.004;-0.048;0.4;-0.007938012;-0.03800616;0.3965042;0.04629;0.05559999;0.4000001;0.03763437;0.0568544;0.3924258
0.2;0.24;0.0085;0.0302;0.1095;0.4000001;0.02060875;0.1078015;0.3841302;0.004;-0.048;0.4;-0.006339267;-0.03719333;0.3989894;0.04629;0.05559999;0.4000001;0.03793293;0.05557385;0.399123
0.16;0.24;0.0085;0.0302;0.1095;0.4000001;0.02493769;0.1058699;0.3865108;0.004;-0.048;0.4;-0.0002298802;-0.03839552;0.4013757;0.04629;0.05559999;0.4000001;0.04238325;0.05394185;0.4029424
0.12;0.24;0.0085;0.0302;0.1095;0.4000001;0.02313444;0.1074707;0.3897094;0.004;-0.048;0.4;-0.005649887;-0.03839034;0.4038335;0.04629;0.05559999;0.4000001;0.03926004;0.05548701;0.4081286
0.08;0.24;0.0085;0.0302;0.1095;0.4000001;0.02525136;0.10651;0.3944665;0.004;-0.048;0.4;-0.004481874;-0.0394963;0.4060985;0.04629;0.05559999;0.4000001;0.04035792;0.05411002;0.4116219
0.04;0.24;0.0085;0.0302;0.1095;0.4000001;0.02941196;0.1061088;0.4040563;0.004;-0.048;0.4;0.001180429;-0.0389201;0.4127862;0.04629;0.05559999;0.4000001;0.0468442;0.0560554;0.4178821
0;0.24;0.0085;0.0302;0.1095;0.4000001;0.02972222;0.1076292;0.4022064;0.004;-0.048;0.4;8.912255E-05;-0.04047212;0.4173527;0.04629;0.05559999;0.4000001;0.04684737;0.05603477;0.4197317
0.04;0;0.0085;0.0302;0.1095;0.4000001;0.02481201;0.1101496;0.3995319;0.004;-0.048;0.4;-0.007718667;-0.03936344;0.4184007;0.04629;0.05559999;0.4000001;0.04476361;0.05968094;0.410308
0.08;0;0.0085;0.0302;0.1095;0.4000001;0.02356587;0.1111054;0.3976303;0.004;-0.048;0.4;-0.008743882;-0.03978348;0.4166905;0.04629;0.05559999;0.4000001;0.04295225;0.06226379;0.4104715
0.12;0;0.0085;0.0302;0.1095;0.4000001;0.0222708;0.1101322;0.3938336;0.004;-0.048;0.4;-0.008665808;-0.03906596;0.4113337;0.04629;0.05559999;0.4000001;0.03981966;0.06280658;0.4084438
0.16;0;0.0085;0.0302;0.1095;0.4000001;0.01624222;0.1078857;0.3832062;0.004;-0.048;0.4;-0.008594543;-0.04298002;0.4051234;0.04629;0.05559999;0.4000001;0.03372909;0.06042838;0.4032038
0.2;0;0.0085;0.0302;0.1095;0.4000001;0.02564308;0.1094336;0.3808474;0.004;-0.048;0.4;-0.007272854;-0.04027769;0.4042307;0.04629;0.05559999;0.4000001;0.03640005;0.06217423;0.4018037
0.24;0;0.0085;0.0302;0.1095;0.4000001;0.0260388;0.1069186;0.3786846;0.004;-0.048;0.4;-0.007100761;-0.04048049;0.4023544;0.04629;0.05559999;0.4000001;0.03578559;0.06089634;0.3992693
0.28;0;0.0085;0.0302;0.1095;0.4000001;0.0282717;0.106797;0.3767118;0.004;-0.048;0.4;-0.006366074;-0.03854084;0.4000106;0.04629;0.05559999;0.4000001;0.03861642;0.06028473;0.3960216
0.32;0;0.0085;0.0302;0.1095;0.4000001;0.02761647;0.1063505;0.376462;0.004;-0.048;0.4;-0.006024808;-0.03843147;0.3970201;0.04629;0.05559999;0.4000001;0.03935272;0.06066751;0.3930627
0.32;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02159572;0.09661601;0.3710604;0.004;-0.048;0.4;-0.007926136;-0.04926891;0.3946292;0.04629;0.05559999;0.4000001;0.03338706;0.0517356;0.3893299
0.28;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02381265;0.1040486;0.3753504;0.004;-0.048;0.4;-0.006963044;-0.0420757;0.3992272;0.04629;0.05559999;0.4000001;0.03587022;0.05853235;0.3943719
0.24;-0.04;0.0085;0.0302;0.1095;0.4000001;0.0202567;0.1027766;0.3754114;0.004;-0.048;0.4;-0.008881703;-0.04416854;0.4019034;0.04629;0.05559999;0.4000001;0.03182428;0.05805667;0.3962331
0.2;-0.04;0.0085;0.0302;0.1095;0.4000001;0.0186038;0.1056469;0.379717;0.004;-0.048;0.4;-0.008811116;-0.04419152;0.4037745;0.04629;0.05559999;0.4000001;0.0328481;0.05975296;0.3981534
0.16;-0.04;0.0085;0.0302;0.1095;0.4000001;0.0211146;0.109649;0.3877802;0.004;-0.048;0.4;-0.009657234;-0.0392232;0.4089492;0.04629;0.05559999;0.4000001;0.038206;0.06241741;0.4029185
0.12;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02008171;0.1106173;0.3933082;0.004;-0.048;0.4;-0.008941583;-0.0394289;0.4133877;0.04629;0.05559999;0.4000001;0.03872134;0.06239935;0.4055872
0.08;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02013345;0.1113228;0.3965545;0.004;-0.048;0.4;-0.008827269;-0.03743193;0.416678;0.04629;0.05559999;0.4000001;0.04052874;0.0618014;0.4067999
0.04;-0.04;0.0085;0.0302;0.1095;0.4000001;0.01423871;0.1106606;0.3942937;0.004;-0.048;0.4;-0.01081387;-0.04165781;0.4175834;0.04629;0.05559999;0.4000001;0.03628818;0.06007495;0.4071035
0;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02014009;0.1159466;0.3976637;0.004;-0.048;0.4;-0.007594794;-0.03572149;0.4198707;0.04629;0.05559999;0.4000001;0.04222593;0.06367549;0.4093398
-0.04;-0.04;0.0085;0.0302;0.1095;0.4000001;0.01619535;0.1127384;0.4025158;0.004;-0.048;0.4;-0.009835586;-0.04012639;0.4232059;0.04629;0.05559999;0.4000001;0.03548945;0.06008979;0.4173173
-0.08;-0.04;0.0085;0.0302;0.1095;0.4000001;0.02329649;0.1172521;0.4043098;0.004;-0.048;0.4;-0.007561639;-0.03452972;0.4228564;0.04629;0.05559999;0.4000001;0.04019559;0.06321081;0.4202695
-0.08;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01805818;0.1166785;0.410073;0.004;-0.048;0.4;-0.01274593;-0.03710829;0.4238873;0.04629;0.05559999;0.4000001;0.03410915;0.06406556;0.4225736
-0.04;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01892329;0.119952;0.405793;0.004;-0.048;0.4;-0.01009561;-0.03462978;0.4217546;0.04629;0.05559999;0.4000001;0.03697922;0.06641214;0.4158022
0;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01964436;0.1171314;0.4035794;0.004;-0.048;0.4;-0.008880001;-0.03672607;0.4207888;0.04629;0.05559999;0.4000001;0.04109689;0.06451152;0.4106861
0.04;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01613142;0.1180459;0.3952879;0.004;-0.048;0.4;-0.01066352;-0.0366319;0.4191969;0.04629;0.05559999;0.4000001;0.03909225;0.06609492;0.4054934
0.08;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02161331;0.1136751;0.3954194;0.004;-0.048;0.4;-0.008704782;-0.03965418;0.4173636;0.04629;0.05559999;0.4000001;0.04188534;0.06307189;0.404871
0.12;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02438978;0.1116208;0.3942055;0.004;-0.048;0.4;-0.007421039;-0.03767769;0.4141107;0.04629;0.05559999;0.4000001;0.04377017;0.06158797;0.4045436
0.16;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01828995;0.1090826;0.3908336;0.004;-0.048;0.4;-0.009733722;-0.04280125;0.4072646;0.04629;0.05559999;0.4000001;0.03794875;0.05993153;0.4012168
0.2;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01700769;0.1050931;0.3827773;0.004;-0.048;0.4;-0.01022126;-0.04547401;0.4050693;0.04629;0.05559999;0.4000001;0.03426728;0.05867206;0.398367
0.24;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01581387;0.1038651;0.3790221;0.004;-0.048;0.4;-0.01039684;-0.04694562;0.4006589;0.04629;0.05559999;0.4000001;0.03216313;0.05735296;0.3949713
0.28;-0.08;0.0085;0.0302;0.1095;0.4000001;0.01908472;0.1030875;0.3762154;0.004;-0.048;0.4;-0.008897334;-0.04601644;0.399309;0.04629;0.05559999;0.4000001;0.03525811;0.05669433;0.392252
0.32;-0.08;0.0085;0.0302;0.1095;0.4000001;0.02001756;0.09905297;0.3730897;0.004;-0.048;0.4;-0.008239001;-0.04876794;0.395019;0.04629;0.05559999;0.4000001;0.03725037;0.05350125;0.3878633
0.32;-0.12;0.0085;0.0302;0.1095;0.4000001;0.0153169;0.09868423;0.3731694;0.004;-0.048;0.4;-0.01182914;-0.04971679;0.395356;0.04629;0.05559999;0.4000001;0.03344309;0.05277824;0.3878464
0.28;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01702455;0.1035681;0.3773431;0.004;-0.048;0.4;-0.009963959;-0.04674586;0.398718;0.04629;0.05559999;0.4000001;0.0354435;0.05682047;0.3920979
0.24;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01839022;0.1059842;0.3840867;0.004;-0.048;0.4;-0.01041919;-0.04464319;0.4037388;0.04629;0.05559999;0.4000001;0.03727068;0.05900129;0.3970055
0.2;-0.12;0.0085;0.0302;0.1095;0.4000001;0.01339976;0.1084316;0.3839226;0.004;-0.048;0.4;-0.01237071;-0.04559445;0.403745;0.04629;0.05559999;0.4000001;0.03228593;0.05908721;0.397584
0.16;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02285786;0.1124394;0.391114;0.004;-0.048;0.4;-0.007354707;-0.03818925;0.4101305;0.04629;0.05559999;0.4000001;0.04293672;0.06280666;0.402458
0.12;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02166131;0.1126661;0.3937719;0.004;-0.048;0.4;-0.008160807;-0.03843691;0.4143842;0.04629;0.05559999;0.4000001;0.04241787;0.06138899;0.4027981
0.08;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02914711;0.1134621;0.39682;0.004;-0.048;0.4;-0.004746057;-0.03644305;0.4188784;0.04629;0.05559999;0.4000001;0.04942352;0.06035059;0.4045858
0.04;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02649576;0.1131021;0.4024808;0.004;-0.048;0.4;-0.00608778;-0.03695499;0.4206835;0.04629;0.05559999;0.4000001;0.04824404;0.05958208;0.4074477
0;-0.12;0.0085;0.0302;0.1095;0.4000001;0.02889933;0.1136504;0.406918;0.004;-0.048;0.4;-0.004936831;-0.03707372;0.4217055;0.04629;0.05559999;0.4000001;0.04865627;0.06043436;0.4136242
0;-0.16;0.0085;0.0302;0.1095;0.4000001;0.03097717;0.1107651;0.4093032;0.004;-0.048;0.4;-0.003600297;-0.03954414;0.4214547;0.04629;0.05559999;0.4000001;0.04943483;0.0580672;0.4170133
0.04;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02440485;0.1153072;0.4034669;0.004;-0.048;0.4;-0.007005613;-0.03791362;0.4202586;0.04629;0.05559999;0.4000001;0.04467228;0.06098059;0.4090064
0.08;-0.16;0.0085;0.0302;0.1095;0.4000001;0.0089534;0.106429;0.3975129;0.004;-0.048;0.4;-0.0175222;-0.04564354;0.418;0.04629;0.05559999;0.4000001;0.03089316;0.05524358;0.40312
0.12;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02009396;0.1100929;0.3934804;0.004;-0.048;0.4;-0.009178795;-0.04105669;0.4147557;0.04629;0.05559999;0.4000001;0.04169594;0.05947804;0.4029534
0.16;-0.16;0.0085;0.0302;0.1095;0.4000001;0.01370971;0.1080892;0.388092;0.004;-0.048;0.4;-0.01342168;-0.0404695;0.4100048;0.04629;0.05559999;0.4000001;0.03521037;0.06027821;0.3991346
0.2;-0.16;0.0085;0.0302;0.1095;0.4000001;0.012292;0.1091259;0.3857583;0.004;-0.048;0.4;-0.01407284;-0.04132837;0.4061055;0.04629;0.05559999;0.4000001;0.03316192;0.06162184;0.3963587
0.24;-0.16;0.0085;0.0302;0.1095;0.4000001;0.01739658;0.1065926;0.3845879;0.004;-0.048;0.4;-0.01247153;-0.04326156;0.405286;0.04629;0.05559999;0.4000001;0.03616217;0.0598157;0.3960237
0.28;-0.16;0.0085;0.0302;0.1095;0.4000001;0.01488456;0.103588;0.3797228;0.004;-0.048;0.4;-0.01488671;-0.04569188;0.4015467;0.04629;0.05559999;0.4000001;0.03308678;0.05779991;0.3920743
0.32;-0.16;0.0085;0.0302;0.1095;0.4000001;0.02362171;0.1056502;0.3809682;0.004;-0.048;0.4;-0.01200089;-0.04156363;0.4014336;0.04629;0.05559999;0.4000001;0.04059961;0.05969355;0.3917583
0.32;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01376277;0.09794244;0.3795561;0.004;-0.048;0.4;-0.01808321;-0.04756065;0.4009428;0.04629;0.05559999;0.4000001;0.03410107;0.05226493;0.387791
0.28;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02375391;0.1075288;0.385467;0.004;-0.048;0.4;-0.01159436;-0.03936057;0.4057022;0.04629;0.05559999;0.4000001;0.04129227;0.06113371;0.3947231
0.24;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02182218;0.1093588;0.3879242;0.004;-0.048;0.4;-0.01195884;-0.04041396;0.4080304;0.04629;0.05559999;0.4000001;0.03894308;0.06210074;0.3977852
0.2;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01722483;0.1076069;0.3889328;0.004;-0.048;0.4;-0.01357637;-0.04042704;0.4103386;0.04629;0.05559999;0.4000001;0.03675503;0.06038788;0.3981661
0.16;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02450356;0.1101249;0.3940637;0.004;-0.048;0.4;-0.008005455;-0.03612058;0.4143536;0.04629;0.05559999;0.4000001;0.04484009;0.06247041;0.4013862
0.12;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01303308;0.1091498;0.3900469;0.004;-0.048;0.4;-0.01455713;-0.03834502;0.4137447;0.04629;0.05559999;0.4000001;0.03460034;0.06053859;0.3988766
0.08;-0.2;0.0085;0.0302;0.1095;0.4000001;0.0143431;0.1125228;0.3934872;0.004;-0.048;0.4;-0.0140247;-0.03650464;0.4159689;0.04629;0.05559999;0.4000001;0.03492399;0.06165868;0.4001355
0.04;-0.2;0.0085;0.0302;0.1095;0.4000001;0.01832222;0.1136204;0.3998495;0.004;-0.048;0.4;-0.01082754;-0.03754576;0.4194132;0.04629;0.05559999;0.4000001;0.03956168;0.06102318;0.4053017
0;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02540304;0.1107684;0.4076429;0.004;-0.048;0.4;-0.007268411;-0.03939545;0.4200721;0.04629;0.05559999;0.4000001;0.04552622;0.05785903;0.4111553
-0.04;-0.2;0.0085;0.0302;0.1095;0.4000001;0.02859721;0.110841;0.4069153;0.004;-0.048;0.4;-0.005688004;-0.03880084;0.4252445;0.04629;0.05559999;0.4000001;0.04655091;0.05758035;0.4170726
0.12;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02448704;0.1077485;0.3942431;0.004;-0.048;0.4;-0.008581124;-0.03377584;0.4200842;0.04629;0.05559999;0.4000001;0.04495759;0.0607968;0.4023242
0.16;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02514267;0.1075897;0.393723;0.004;-0.048;0.4;-0.01027568;-0.03254536;0.4191003;0.04629;0.05559999;0.4000001;0.04454241;0.0621905;0.4008062
0.2;-0.24;0.0085;0.0302;0.1095;0.4000001;0.01583655;0.106654;0.3868056;0.004;-0.048;0.4;-0.01799691;-0.04076654;0.413214;0.04629;0.05559999;0.4000001;0.03444469;0.06064624;0.3958407
0.24;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02392498;0.1083865;0.387332;0.004;-0.048;0.4;-0.01415256;-0.03584406;0.4141102;0.04629;0.05559999;0.4000001;0.04080337;0.06253606;0.3969733
0.28;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02472916;0.1144891;0.3861401;0.004;-0.048;0.4;-0.01426461;-0.03555027;0.4109111;0.04629;0.05559999;0.4000001;0.04162124;0.06541988;0.3964955
0.32;-0.24;0.0085;0.0302;0.1095;0.4000001;0.02440077;0.1089091;0.3820074;0.004;-0.048;0.4;-0.01666707;-0.0329423;0.409287;0.04629;0.05559999;0.4000001;0.04110631;0.06147406;0.3926637
0;0.04;0.0085;0.0302;0.1095;0.4500001;0.0211772;0.1134564;0.4537508;0.004;-0.048;0.45;-0.01139484;-0.03730362;0.4738457;0.04629;0.05559999;0.4500001;0.04094872;0.06268663;0.4624417
-0.04;0.04;0.0085;0.0302;0.1095;0.4500001;0.0241491;0.112206;0.4590641;0.004;-0.048;0.45;-0.01020075;-0.03740402;0.4729309;0.04629;0.05559999;0.4500001;0.04154213;0.06150652;0.4671446
-0.08;0.04;0.0085;0.0302;0.1095;0.4500001;0.02208842;0.1194731;0.4606576;0.004;-0.048;0.45;-0.009846151;-0.03202926;0.4765863;0.04629;0.05559999;0.4500001;0.03910723;0.066975;0.4742741
0.04;0.04;0.0085;0.0302;0.1095;0.4500001;0.0220842;0.1120914;0.4515633;0.004;-0.048;0.45;-0.009041984;-0.03801274;0.4705332;0.04629;0.05559999;0.4500001;0.04228058;0.06185494;0.4641295
0.08;0.04;0.0085;0.0302;0.1095;0.4500001;0.02124239;0.1122239;0.4484948;0.004;-0.048;0.45;-0.01014893;-0.03963646;0.4676184;0.04629;0.05559999;0.4500001;0.03991012;0.06291524;0.4642223
0.12;0.04;0.0085;0.0302;0.1095;0.4500001;0.01856107;0.1092996;0.4466315;0.004;-0.048;0.45;-0.01117312;-0.04084351;0.4616407;0.04629;0.05559999;0.4500001;0.03670979;0.06021283;0.461641
0.16;0.04;0.0085;0.0302;0.1095;0.4500001;0.01964493;0.1101759;0.4380145;0.004;-0.048;0.45;-0.0111347;-0.03881776;0.4573076;0.04629;0.05559999;0.4500001;0.03535741;0.06149138;0.455524
0.2;0.04;0.0085;0.0302;0.1095;0.4500001;0.02035046;0.110788;0.433617;0.004;-0.048;0.45;-0.01031765;-0.03870755;0.4547791;0.04629;0.05559999;0.4500001;0.03493614;0.0619304;0.4518547
0.24;0.04;0.0085;0.0302;0.1095;0.4500001;0.02078404;0.1095587;0.4314327;0.004;-0.048;0.45;-0.01025608;-0.03872695;0.4517542;0.04629;0.05559999;0.4500001;0.03495593;0.06088052;0.4470831
0.28;0.04;0.0085;0.0302;0.1095;0.4500001;0.0225105;0.1097889;0.4284075;0.004;-0.048;0.45;-0.007317007;-0.03779044;0.4481266;0.04629;0.05559999;0.4500001;0.03537588;0.06149507;0.4458027
0.32;0.04;0.0085;0.0302;0.1095;0.4500001;0.02097514;0.1047015;0.424204;0.004;-0.048;0.45;-0.006592423;-0.04173019;0.44362;0.04629;0.05559999;0.4500001;0.03504187;0.0567478;0.4400998
0.32;0.08;0.0085;0.0302;0.1095;0.4500001;0.02256179;0.1084893;0.4270728;0.004;-0.048;0.45;-0.008852571;-0.03607656;0.4440324;0.04629;0.05559999;0.4500001;0.03398591;0.06042762;0.4426034
0.28;0.08;0.0085;0.0302;0.1095;0.4500001;0.02234489;0.1083497;0.4295282;0.004;-0.048;0.45;-0.007662684;-0.0374134;0.4471453;0.04629;0.05559999;0.4500001;0.03466302;0.05959935;0.4452449
0.24;0.08;0.0085;0.0302;0.1095;0.4500001;0.02014892;0.1098942;0.4328382;0.004;-0.048;0.45;-0.01018357;-0.0390407;0.4512758;0.04629;0.05559999;0.4500001;0.03228439;0.05992471;0.4490729
0.2;0.08;0.0085;0.0302;0.1095;0.4500001;0.01881854;0.108348;0.4369044;0.004;-0.048;0.45;-0.01169953;-0.04116993;0.4547452;0.04629;0.05559999;0.4500001;0.03338912;0.05899616;0.4516396
0.16;0.08;0.0085;0.0302;0.1095;0.4500001;0.01929745;0.1088128;0.4402996;0.004;-0.048;0.45;-0.01115115;-0.04057176;0.4568129;0.04629;0.05559999;0.4500001;0.0346057;0.05929859;0.4557424
0.12;0.08;0.0085;0.0302;0.1095;0.4500001;0.02042024;0.1089808;0.4440539;0.004;-0.048;0.45;-0.01088888;-0.04062621;0.4609418;0.04629;0.05559999;0.4500001;0.03571245;0.05854534;0.4632421
0.08;0.08;0.0085;0.0302;0.1095;0.4500001;0.02215827;0.1072506;0.4488025;0.004;-0.048;0.45;-0.01017366;-0.04251917;0.4658623;0.04629;0.05559999;0.4500001;0.03908953;0.05793209;0.465587
0.04;0.08;0.0085;0.0302;0.1095;0.4500001;0.02267668;0.1059202;0.4521363;0.004;-0.048;0.45;-0.009609196;-0.04274617;0.4693671;0.04629;0.05559999;0.4500001;0.04105355;0.05625562;0.4650785
0;0.08;0.0085;0.0302;0.1095;0.4500001;0.02437743;0.1067587;0.4561686;0.004;-0.048;0.45;-0.008584086;-0.04299752;0.4729565;0.04629;0.05559999;0.4500001;0.04316908;0.05705978;0.4656094
-0.04;0.08;0.0085;0.0302;0.1095;0.4500001;0.02870297;0.1036731;0.4561217;0.004;-0.048;0.45;-0.008139007;-0.04506855;0.4734385;0.04629;0.05559999;0.4500001;0.04726809;0.05424504;0.4706429
